date_of_demolition,locality,district,area,housing_units,people_left_homeless,minors_left_homeless,type_of_structure,locality_cleaned,lat,long
2014-07-03,al-'Aqabah,Tubas,West Bank,1,0,0,Non Resedential,al-'Aqabah,32.3377522,35.4103511
2014-07-03,al-'Aqabah,Tubas,West Bank,1,0,0,Non Resedential,al-'Aqabah,32.3377522,35.4103511
2014-07-03,al-'Aqabah,Tubas,West Bank,1,10,8,Residental,al-'Aqabah,32.3377522,35.4103511
2014-07-03,al-'Aqabah,Tubas,West Bank,1,0,0,Non Resedential,al-'Aqabah,32.3377522,35.4103511
2014-06-19,a-Rifa'iya,Hebron,West Bank,1,0,0,Non Resedential,al-Rifa'iya,31.4488982,35.1465109
2014-06-18,al-Khader,Bethlehem,West Bank,1,10,8,Residental,al-Khader,31.694811,35.170745
2014-06-18,al-Khader,Bethlehem,West Bank,1,10,6,Residental,al-Khader,31.694811,35.170745
2014-06-18,Khalet al-Furn,Hebron,West Bank,1,2,0,Residental,Khalet al-Furn,31.4768487,35.1464042
2014-06-18,Khalet al-Furn,Hebron,West Bank,1,2,0,Residental,Khalet al-Furn,31.4768487,35.1464042
2014-06-18,Khalet al-Furn,Hebron,West Bank,1,3,0,Residental,Khalet al-Furn,31.4768487,35.1464042
2014-06-18,Khalet al-Furn,Hebron,West Bank,1,4,2,Residental,Khalet al-Furn,31.4768487,35.1464042
2014-06-18,Khalet al-Furn,Hebron,West Bank,1,12,10,Residental,Khalet al-Furn,31.4768487,35.1464042
2014-06-18,Khalet al-Furn,Hebron,West Bank,1,0,0,Residental,Khalet al-Furn,31.4768487,35.1464042
2014-06-17,Idhna,Hebron,West Bank,1,0,0,Residental,Idhna,34.9727831142,31.5553570185
2014-06-09,Far'on,Tulkarm,West Bank,1,0,0,Residental,Far'on,32.2854791,35.0111813
2014-06-02,Hizma,al-Quds,West Bank,1,0,0,Non Resedential,Hizma,35.2639332723,31.8337917136
2014-06-02,Hizma,al-Quds,West Bank,1,0,0,Non Resedential,Hizma,35.2639332723,31.8337917136
2014-06-02,Hizma,al-Quds,West Bank,1,0,0,Non Resedential,Hizma,35.2639332723,31.8337917136
2014-05-29,Qalqiliyah,Qalqiliya,West Bank,1,0,0,Non Resedential,Qalqiliyah,34.972273452,32.1883955811
2014-05-21,al-Jiftlik,Jericho,West Bank,2,0,0,Residental,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,3,0,0,Non Resedential,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,1,5,3,Residental,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,1,6,3,Residental,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,1,4,2,Residental,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,1,6,3,Residental,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,1,5,3,Residental,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,3,6,3,Residental,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,5,0,0,Non Resedential,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,1,5,3,Residental,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,1,6,3,Residental,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,2,6,3,Residental,al-Jiftlik,32.1566143,35.4706606
2014-05-21,al-Jiftlik,Jericho,West Bank,5,0,0,Non Resedential,al-Jiftlik,32.1566143,35.4706606
2014-05-20,al-Khalayleh,al-Quds,West Bank,1,0,0,Non Resedential,al-Khalayleh,31.8496092,35.1658045
2014-05-20,al-Khalayleh,al-Quds,West Bank,1,0,0,Non Resedential,al-Khalayleh,31.8496092,35.1658045
2014-05-20,al-Khalayleh,al-Quds,West Bank,1,0,0,Non Resedential,al-Khalayleh,31.8496092,35.1658045
2014-05-19,Khan al-Ahmar (Bedouin Community),al-Quds,West Bank,1,9,5,Residental,Khan al-Ahmar (Bedouin Community),31.8032785,35.3355922
2014-05-19,Khan al-Ahmar (Bedouin Community),al-Quds,West Bank,1,9,6,Residental,Khan al-Ahmar (Bedouin Community),31.8032785,35.3355922
2014-05-19,al-'Eizariyah,al-Quds,West Bank,4,0,0,Non Resedential,al-'Eizariyah,31.769135,35.271533
2014-05-19,al-'Eizariyah,al-Quds,West Bank,1,0,0,Non Resedential,al-'Eizariyah,31.769135,35.271533
2014-05-19,Khan al-Ahmar (Bedouin Community),al-Quds,West Bank,1,0,0,Non Resedential,Khan al-Ahmar (Bedouin Community),31.8032785,35.3355922
2014-05-18,Kh. Twayel,Nablus,West Bank,2,0,0,Residental,Khirbet Twayel,32.1016731,35.3576984
2014-05-18,Kh. Twayel,Nablus,West Bank,1,0,0,Residental,Khirbet Twayel,32.1016731,35.3576984
2014-04-30,Marah al-Baqqar,Hebron,West Bank,1,10,3,Residental,Marah al-Baqqar,31.4767951,34.9809758
2014-04-30,Marah al-Baqqar,Hebron,West Bank,1,0,0,Non Resedential,Marah al-Baqqar,31.4767951,34.9809758
2014-04-29,Kh. Twayel,Nablus,West Bank,1,7,5,Residental,Khirbet Twayel,32.1016731,35.3576984
2014-04-29,Kh. Twayel,Nablus,West Bank,2,0,0,Non Resedential,Khirbet Twayel,32.1016731,35.3576984
2014-04-29,Kh. Twayel,Nablus,West Bank,1,0,0,Non Resedential,Khirbet Twayel,32.1016731,35.3576984
2014-04-29,Kh. Twayel,Nablus,West Bank,1,10,7,Residental,Khirbet Twayel,32.1016731,35.3576984
2014-04-29,Kh. Twayel,Nablus,West Bank,5,0,0,Non Resedential,Khirbet Twayel,32.1016731,35.3576984
2014-04-29,Kh. Twayel,Nablus,West Bank,1,11,1,Residental,Khirbet Twayel,32.1016731,35.3576984
2014-04-07,Shweikah,Tulkarm,West Bank,1,0,0,Residental,Shweikah,31.40259,35.007054
2014-04-03,Kh. 'Ein Karzaliyah,Jericho,West Bank,5,0,0,Residental,Khirbet 'Ein Karzaliyah,32.111655,35.4739811
2014-04-03,Kh. 'Ein Karzaliyah,Jericho,West Bank,4,0,0,Non Resedential,Khirbet 'Ein Karzaliyah,32.111655,35.4739811
2014-04-03,Jabal al-Baba,al-Quds,West Bank,2,21,16,Residental,Jabal al-Baba,31.7742765,35.2779228
2014-04-03,Jabal al-Baba,al-Quds,West Bank,2,0,0,Non Resedential,Jabal al-Baba,31.7742765,35.2779228
2014-04-03,Jabal al-Baba,al-Quds,West Bank,1,5,3,Residental,Jabal al-Baba,31.7742765,35.2779228
2014-04-03,Jabal al-Baba,al-Quds,West Bank,1,0,0,Non Resedential,Jabal al-Baba,31.7742765,35.2779228
2014-04-03,Khan al-Ahmar (Bedouin Community),al-Quds,West Bank,1,2,0,Residental,Khan al-Ahmar (Bedouin Community),31.8032785,35.3355922
2014-04-03,Khan al-Ahmar (Bedouin Community),al-Quds,West Bank,1,0,0,Non Resedential,Khan al-Ahmar (Bedouin Community),31.8032785,35.3355922
2014-04-02,a-Tuwani,Hebron,West Bank,1,0,0,Non Resedential,al-Tuwani,31.4017597,35.1571278
2014-04-02,a-Tuwani,Hebron,West Bank,1,0,0,Non Resedential,al-Tuwani,31.4017597,35.1571278
2014-04-02,a-Tuwani,Hebron,West Bank,1,0,0,Non Resedential,al-Tuwani,31.4017597,35.1571278
2014-04-02,a-Tuwani,Hebron,West Bank,1,0,0,Non Resedential,al-Tuwani,31.4017597,35.1571278
2014-04-02,a-Tuwani,Hebron,West Bank,1,0,0,Non Resedential,al-Tuwani,31.4017597,35.1571278
2014-04-02,a-Tuwani,Hebron,West Bank,1,0,0,Non Resedential,al-Tuwani,31.4017597,35.1571278
2014-04-02,a-Tuwani,Hebron,West Bank,2,0,0,Non Resedential,al-Tuwani,31.4017597,35.1571278
2014-04-01,Kh. Humsah,Tubas,West Bank,1,10,8,Residental,Khirbet Humsah,32.2215216,35.4771789
2014-04-01,Kh. Humsah,Tubas,West Bank,5,0,0,Non Resedential,Khirbet Humsah,32.2215216,35.4771789
2014-04-01,Bruqin,Salfit,West Bank,1,0,0,Non Resedential,Bruqin,35.1010648799,32.0757143489
2014-04-01,Haris,Salfit,West Bank,4,0,0,Non Resedential,Haris,35.1407736205,32.1138459969
2014-04-01,Kh. Humsah,Tubas,West Bank,1,6,4,Residental,Khirbet Humsah,32.2215216,35.4771789
2014-04-01,Kh. Humsah,Tubas,West Bank,5,0,0,Non Resedential,Khirbet Humsah,32.2215216,35.4771789
2014-04-01,Kh. Ja'waneh,Nablus,West Bank,1,0,0,Residental,Khirbet Ja'waneh,32.2293622,35.211604
2014-04-01,Kh. Ja'waneh,Nablus,West Bank,1,0,0,Non Resedential,Khirbet Ja'waneh,32.2293622,35.211604
2014-04-01,Kh. Ja'waneh,Nablus,West Bank,1,10,8,Residental,Khirbet Ja'waneh,32.2293622,35.211604
2014-04-01,Kh. Ja'waneh,Nablus,West Bank,1,0,0,Non Resedential,Khirbet Ja'waneh,32.2293622,35.211604
2014-04-01,Kh. Humsah,Tubas,West Bank,1,3,0,Residental,Khirbet Humsah,32.2215216,35.4771789
2014-04-01,Kh. Humsah,Tubas,West Bank,5,0,0,Non Resedential,Khirbet Humsah,32.2215216,35.4771789
2014-04-01,Kh. Ja'waneh,Nablus,West Bank,1,0,0,Residental,Khirbet Ja'waneh,32.2293622,35.211604
2014-04-01,Kh. Ja'waneh,Nablus,West Bank,1,0,0,Non Resedential,Khirbet Ja'waneh,32.2293622,35.211604
2014-04-01,Kh. Humsah,Tubas,West Bank,1,8,6,Residental,Khirbet Humsah,32.2215216,35.4771789
2014-04-01,Kh. Humsah,Tubas,West Bank,5,0,0,Non Resedential,Khirbet Humsah,32.2215216,35.4771789
2014-04-01,Kh. Ja'waneh,Nablus,West Bank,1,0,0,Residental,Khirbet Ja'waneh,32.2293622,35.211604
2014-04-01,Kh. Ja'waneh,Nablus,West Bank,1,0,0,Non Resedential,Khirbet Ja'waneh,32.2293622,35.211604
2014-03-25,Jericho,Jericho,West Bank,1,7,3,Residental,Jericho,35.4631790704,31.8591485726
2014-03-25,Jericho,Jericho,West Bank,1,0,0,Non Resedential,Jericho,35.4631790704,31.8591485726
2014-03-12,al-'Eizariyah,al-Quds,West Bank,1,10,4,Residental,al-'Eizariyah,31.769135,35.271533
2014-03-11,Beit Iksa,al-Quds,West Bank,1,5,3,Residental,Beit Iksa,35.1790045793,31.8183940213
2014-02-24,Hebron,Hebron,West Bank,1,0,0,Non Resedential,Hebron,35.0897142742,31.531029387
2014-02-17,Kh. Yarza,Tubas,West Bank,1,0,0,Residental,Khirbet Yarza,35.4356848551,32.3081749022
2014-02-17,Kh. Yarza,Tubas,West Bank,1,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2014-02-17,Kh. Yarza,Tubas,West Bank,1,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2014-02-17,Kh. Yarza,Tubas,West Bank,1,0,0,Residental,Khirbet Yarza,35.4356848551,32.3081749022
2014-02-17,al-'Eizariyah,al-Quds,West Bank,1,0,0,Non Resedential,al-'Eizariyah,31.769135,35.271533
2014-02-17,al-'Eizariyah,al-Quds,West Bank,1,0,0,Non Resedential,al-'Eizariyah,31.769135,35.271533
2014-02-17,al-'Eizariyah,al-Quds,West Bank,1,0,0,Non Resedential,al-'Eizariyah,31.769135,35.271533
2014-02-17,al-'Eizariyah,al-Quds,West Bank,1,0,0,Non Resedential,al-'Eizariyah,31.769135,35.271533
2014-02-17,al-'Eizariyah,al-Quds,West Bank,2,0,0,Non Resedential,al-'Eizariyah,31.769135,35.271533
2014-02-17,Kh. Yarza,Tubas,West Bank,1,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2014-02-13,Deir Dobwan,Ramallah and al-Bira,West Bank,1,0,0,Non Resedential,Deir Dobwan,35.2672309655,31.9109254939
2014-02-13,Deir Dobwan,Ramallah and al-Bira,West Bank,1,0,0,Non Resedential,Deir Dobwan,35.2672309655,31.9109254939
2014-02-12,Kh. 'Ein Karzaliyah,Jericho,West Bank,1,0,0,Residental,Khirbet 'Ein Karzaliyah,32.111655,35.4739811
2014-02-12,Kh. 'Ein Karzaliyah,Jericho,West Bank,4,0,0,Non Resedential,Khirbet 'Ein Karzaliyah,32.111655,35.4739811
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,2,6,4,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,4,0,0,Non Resedential,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,1,2,0,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,1,2,0,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,1,0,0,Non Resedential,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,1,5,3,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,1,4,2,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,1,4,2,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,1,6,2,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,2,0,0,Non Resedential,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,1,1,0,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,2,7,5,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,4,0,0,Non Resedential,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,1,1,0,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,1,10,2,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,1,0,0,Non Resedential,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,3,10,8,Residental,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-30,Kh. Um al-Jamal,Tubas,West Bank,3,0,0,Non Resedential,Khirbet Um al-Jamal,32.3286995,35.4972817
2014-01-29,al-Jiftlik,Jericho,West Bank,1,1,0,Residental,al-Jiftlik,32.1566143,35.4706606
2014-01-29,al-Jiftlik,Jericho,West Bank,1,2,0,Residental,al-Jiftlik,32.1566143,35.4706606
2014-01-29,al-Jiftlik,Jericho,West Bank,1,2,0,Residental,al-Jiftlik,32.1566143,35.4706606
2014-01-22,Kh. Yarza,Tubas,West Bank,1,0,0,Residental,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-22,Kh. Yarza,Tubas,West Bank,2,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-22,Kh.Ibziq,Tubas,West Bank,1,0,0,Non Resedential,KhirbetIbziq,32.3788375,35.3913618
2014-01-22,Kh. Yarza,Tubas,West Bank,2,7,5,Residental,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-22,Kh. Yarza,Tubas,West Bank,1,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-22,Kh.Ibziq,Tubas,West Bank,1,6,0,Residental,KhirbetIbziq,32.3788375,35.3913618
2014-01-22,Kh.Ibziq,Tubas,West Bank,2,0,0,Non Resedential,KhirbetIbziq,32.3788375,35.3913618
2014-01-22,Kh.Ibziq,Tubas,West Bank,1,8,6,Residental,KhirbetIbziq,32.3788375,35.3913618
2014-01-22,Kh.Ibziq,Tubas,West Bank,3,0,0,Non Resedential,KhirbetIbziq,32.3788375,35.3913618
2014-01-22,Kh. Yarza,Tubas,West Bank,1,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-22,Kh. Yarza,Tubas,West Bank,1,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-22,Kh. Yarza,Tubas,West Bank,1,0,0,Residental,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-22,Kh. Yarza,Tubas,West Bank,3,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-22,Kh. Yarza,Tubas,West Bank,1,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-22,Kh. Yarza,Tubas,West Bank,2,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-22,Kh. Yarza,Tubas,West Bank,1,9,4,Residental,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-22,Kh. Yarza,Tubas,West Bank,3,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2014-01-08,Kh. 'Ein Karzaliyah,Jericho,West Bank,1,10,6,Residental,Khirbet 'Ein Karzaliyah,32.111655,35.4739811
2014-01-08,Kh. 'Ein Karzaliyah,Jericho,West Bank,4,0,0,Non Resedential,Khirbet 'Ein Karzaliyah,32.111655,35.4739811
2014-01-08,al-A'uja,Jericho,West Bank,1,0,0,Non Resedential,al-A'uja,31.9480641,35.4608643
2014-01-08,al-Jiftlik,Jericho,West Bank,2,20,8,Residental,al-Jiftlik,32.1566143,35.4706606
2014-01-08,al-Jiftlik,Jericho,West Bank,1,0,0,Non Resedential,al-Jiftlik,32.1566143,35.4706606
2014-01-08,Kh. 'Ein Karzaliyah,Jericho,West Bank,1,9,5,Residental,Khirbet 'Ein Karzaliyah,32.111655,35.4739811
2014-01-08,Kh. 'Ein Karzaliyah,Jericho,West Bank,3,0,0,Non Resedential,Khirbet 'Ein Karzaliyah,32.111655,35.4739811
2014-01-08,Kh. 'Ein Karzaliyah,Jericho,West Bank,1,8,6,Residental,Khirbet 'Ein Karzaliyah,32.111655,35.4739811
2014-01-08,Kh. 'Ein Karzaliyah,Jericho,West Bank,4,0,0,Non Resedential,Khirbet 'Ein Karzaliyah,32.111655,35.4739811
2013-12-24,Fasayil,Jericho,West Bank,1,0,0,Non Resedential,Fasayil,35.4433117553,32.025308057
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,1,3,0,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,2,6,4,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,1,3,1,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Fasayil,Jericho,West Bank,1,5,3,Residental,Fasayil,35.4433117553,32.025308057
2013-12-24,Fasayil,Jericho,West Bank,1,2,0,Residental,Fasayil,35.4433117553,32.025308057
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,1,5,3,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,1,2,0,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,1,8,0,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,1,4,2,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,2,4,0,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,1,2,0,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Fasayil,Jericho,West Bank,1,0,0,Non Resedential,Fasayil,35.4433117553,32.025308057
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,2,6,4,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,1,8,4,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Deir 'Ammar,Ramallah and al-Bira,West Bank,1,8,6,Residental,Deir 'Ammar,35.1073038679,31.9687168093
2013-12-24,Fasayil,Jericho,West Bank,1,0,0,Non Resedential,Fasayil,35.4433117553,32.025308057
2013-12-24,Fasayil,Jericho,West Bank,1,0,0,Non Resedential,Fasayil,35.4433117553,32.025308057
2013-12-12,'Ein a-Duyuk a-Tahta,Jericho,West Bank,1,0,0,Residental,'Ein al-Duyuk al-Tahta,31.8651926,35.4306096
2013-12-10,al-Jiftlik,Jericho,West Bank,1,0,0,Non Resedential,al-Jiftlik,32.1566143,35.4706606
2013-12-10,al-Jiftlik,Jericho,West Bank,1,9,7,Residental,al-Jiftlik,32.1566143,35.4706606
2013-12-10,al-Jiftlik,Jericho,West Bank,1,0,0,Non Resedential,al-Jiftlik,32.1566143,35.4706606
2013-12-10,Fasayil,Jericho,West Bank,1,0,0,Non Resedential,Fasayil,35.4433117553,32.025308057
2013-12-10,Kh. Yarza,Tubas,West Bank,1,0,0,Residental,Khirbet Yarza,35.4356848551,32.3081749022
2013-12-10,Kh. Yarza,Tubas,West Bank,2,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2013-12-10,Tayasir,Tubas,West Bank,3,0,0,Residental,Tayasir,35.3975679373,32.3397801052
2013-12-10,Tayasir,Tubas,West Bank,3,0,0,Non Resedential,Tayasir,35.3975679373,32.3397801052
2013-12-10,Fasayil,Jericho,West Bank,1,0,0,Non Resedential,Fasayil,35.4433117553,32.025308057
2013-12-03,Kh. Yarza,Tubas,West Bank,2,0,0,Non Resedential,Khirbet Yarza,35.4356848551,32.3081749022
2013-12-03,Bardalah,Tubas,West Bank,1,0,0,Non Resedential,Bardalah,35.4803648817,32.3865237444
2013-12-03,Bardalah,Tubas,West Bank,1,0,0,Non Resedential,Bardalah,35.4803648817,32.3865237444
2013-12-03,Bardalah,Tubas,West Bank,2,0,0,Non Resedential,Bardalah,35.4803648817,32.3865237444
2013-12-03,al-Farisiyah,Tubas,West Bank,3,11,5,Residental,al-Farisiyah,32.3420381,35.5083406
2013-12-03,al-Farisiyah,Tubas,West Bank,4,0,0,Non Resedential,al-Farisiyah,32.3420381,35.5083406
2013-12-03,al-Hadidiyah,Tubas,West Bank,1,0,0,Residental,al-Hadidiyah,35.487228,36.837219
2013-12-02,al-A'uja,Jericho,West Bank,1,4,2,Residental,al-A'uja,31.9480641,35.4608643
2013-12-02,al-A'uja,Jericho,West Bank,1,0,0,Non Resedential,al-A'uja,31.9480641,35.4608643
2013-12-02,al-A'uja,Jericho,West Bank,1,8,6,Residental,al-A'uja,31.9480641,35.4608643
2013-12-02,al-A'uja,Jericho,West Bank,2,0,0,Non Resedential,al-A'uja,31.9480641,35.4608643
2013-12-02,al-A'uja,Jericho,West Bank,1,19,7,Residental,al-A'uja,31.9480641,35.4608643
2013-12-02,al-A'uja,Jericho,West Bank,1,0,0,Non Resedential,al-A'uja,31.9480641,35.4608643
2013-12-02,al-A'uja,Jericho,West Bank,1,8,5,Residental,al-A'uja,31.9480641,35.4608643
2013-12-02,al-A'uja,Jericho,West Bank,1,8,6,Residental,al-A'uja,31.9480641,35.4608643
2013-12-02,al-A'uja,Jericho,West Bank,1,0,0,Non Resedential,al-A'uja,31.9480641,35.4608643
2013-12-02,al-A'uja,Jericho,West Bank,1,0,0,Non Resedential,al-A'uja,31.9480641,35.4608643
2013-12-02,al-A'uja,Jericho,West Bank,1,0,0,Non Resedential,al-A'uja,31.9480641,35.4608643
2013-11-28,Deir Ballut,Salfit,West Bank,1,0,0,Residental,Deir Ballut,35.0251805762,32.0654555868
2013-11-25,a-Taybah,Ramallah and al-Bira,West Bank,1,4,2,Residental,al-Taybah,33.3343501,36.2006904
2013-11-20,al-Jiftlik,Jericho,West Bank,1,10,6,Residental,al-Jiftlik,32.1566143,35.4706606
2013-11-20,al-Jiftlik,Jericho,West Bank,1,5,3,Residental,al-Jiftlik,32.1566143,35.4706606
2013-11-20,Kh. Twayel,Nablus,West Bank,1,0,0,Non Resedential,Khirbet Twayel,32.1016731,35.3576984
2013-11-20,al-Jiftlik,Jericho,West Bank,3,13,5,Residental,al-Jiftlik,32.1566143,35.4706606
2013-10-30,a-Nabi Samwil,Ramallah and al-Bira,West Bank,1,0,0,Non Resedential,al-Nabi Samwil,31.8356447,35.1777464
2013-10-21,Abu Dis,al-Quds,West Bank,3,0,0,Residental,Abu Dis,35.2603326961,31.762266927
2013-10-03,Khallet Makhul,Tubas,West Bank,1,0,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-10-03,Khallet Makhul,Tubas,West Bank,1,0,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-10-03,Khallet Makhul,Tubas,West Bank,1,0,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-10-03,Khallet Makhul,Tubas,West Bank,1,0,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-10-02,Jaba',al-Quds,West Bank,1,5,3,Residental,Jaba',35.2572453465,31.8578558796
2013-10-02,Jaba',al-Quds,West Bank,1,5,3,Residental,Jaba',35.2222455038,32.3263022343
2013-09-28,Khallet Makhul,Tubas,West Bank,1,0,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-19,Khallet Makhul,Tubas,West Bank,1,0,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-19,Khallet Makhul,Tubas,West Bank,1,0,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-18,Khallet Makhul,Tubas,West Bank,1,0,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-18,Khallet Makhul,Tubas,West Bank,1,0,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-18,Khallet Makhul,Tubas,West Bank,1,0,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,1,7,5,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,4,0,0,Non Resedential,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,1,6,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,3,0,0,Non Resedential,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,3,10,8,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,3,0,0,Non Resedential,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,1,2,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,2,0,0,Non Resedential,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,1,10,8,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,4,0,0,Non Resedential,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,1,3,0,Residental,Khallet Makhul,32.2702618,35.4982756
2013-09-16,Khallet Makhul,Tubas,West Bank,2,0,0,Non Resedential,Khallet Makhul,32.2702618,35.4982756
